Seat Fare Type 1,Seat Fare Type 2,Bus,Service Date,RecordedAt
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 05:33
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 06:06
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 11:29
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 11:35
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 11:35
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 11:50
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 12:36
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 12:37
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 12:52
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 13:58
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 14:16
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 15:28
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 15:30
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 15:30
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 16:03
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 16:38
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 16:39
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 16:51
"625.00,599.00,549.00",,4a2864d951d93bbfb4d7ac6a4eb40a75,17-07-2020 00:00,17-07-2020 16:52
"849.00,810.00",,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-06-2020 21:16
"849.00,810.00",,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,18-06-2020 14:39
"690.00,650.00,600.00",,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,27-06-2020 19:06
"690.00,650.00,600.00",,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,28-06-2020 13:49
"990.00,950.00,900.00",,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,01-07-2020 16:16
"990.00,950.00,900.00",,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,03-07-2020 14:55
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,16-07-2020 12:06
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,16-07-2020 12:35
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,16-07-2020 17:02
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,16-07-2020 17:02
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,16-07-2020 20:55
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 01:45
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 03:55
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 04:53
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 04:58
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 04:59
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 05:00
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 05:02
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 05:02
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 05:40
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 05:47
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 05:47
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 05:48
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 06:18
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 06:38
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 06:45
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 06:52
600,,ca5a5dcf590a304de20107f2f119fe4d,17-07-2020 00:00,17-07-2020 08:03
,600,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,14-07-2020 09:19
,600,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,14-07-2020 09:19
,600,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,14-07-2020 10:23
,585,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,15-07-2020 11:04
,585,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,15-07-2020 13:13
,585,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,15-07-2020 13:18
,585,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,15-07-2020 13:18
,585,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,15-07-2020 14:30
,585,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,15-07-2020 14:35
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,16-07-2020 10:16
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,16-07-2020 11:06
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,16-07-2020 13:46
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,16-07-2020 15:38
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,16-07-2020 15:38
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,16-07-2020 15:55
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,16-07-2020 19:34
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 03:05
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 03:42
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 03:42
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 04:14
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 04:49
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 04:49
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 04:49
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 05:52
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 05:58
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 05:58
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 06:00
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 06:38
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 06:38
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 06:40
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 08:31
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 08:33
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 08:52
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 09:16
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 09:49
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 09:49
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 09:51
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 11:39
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 11:56
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 12:03
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 12:19
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 12:20
,550,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 13:30
,530,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 14:58
,530,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 15:04
,500,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 15:42
,500,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 15:42
,500,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 15:48
,500,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 16:44
,500,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 16:46
,500,9ecb2c4ffa9c9b4f2e8d1e3fbe29a3bb,17-07-2020 00:00,17-07-2020 17:01
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,15-07-2020 09:46
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,15-07-2020 12:58
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,15-07-2020 13:19
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,15-07-2020 13:19
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,15-07-2020 14:32
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 05:53
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 06:00
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 06:00
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 07:06
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 09:35
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 13:00
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 13:42
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 13:44
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 13:44
"749.00,699.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 13:58
"699.00,649.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 14:24
"699.00,649.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 14:44
"699.00,649.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 15:09
"699.00,649.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 16:25
649,,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 17:52
649,,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 17:56
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 19:20
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 19:31
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 19:36
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 19:36
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 20:22
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 22:06
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 22:06
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,16-07-2020 22:07
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:03
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:10
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:11
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:11
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:14
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:14
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:26
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:30
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:32
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:40
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:41
"649.00,599.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:42
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:50
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 00:55
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 01:03
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 01:16
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 01:35
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 01:56
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 01:56
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 02:05
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 02:22
"599.00,549.00",,64a22e07e0139a1d1f322f58f206e5bf,17-07-2020 00:00,17-07-2020 02:30
"999.00,899.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,11-07-2020 13:08
"999.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,12-07-2020 17:34
"999.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,13-07-2020 07:58
"999.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,13-07-2020 13:10
"999.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,14-07-2020 13:02
"949.00,849.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,14-07-2020 13:24
"949.00,849.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,14-07-2020 13:26
"999.00,949.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,14-07-2020 13:44
"999.00,949.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,14-07-2020 15:52
"949.00,899.00,849.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,14-07-2020 16:06
"949.00,899.00,849.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,15-07-2020 09:48
"949.00,899.00,849.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,15-07-2020 13:46
"949.00,899.00,849.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 07:17
"949.00,899.00,849.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 07:18
"949.00,899.00,849.00,799.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 09:36
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 10:10
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 10:35
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 12:46
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 13:02
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 14:04
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 14:07
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 14:07
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 14:09
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 14:59
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 15:54
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 15:54
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 16:01
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 16:05
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 16:05
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 16:41
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,16-07-2020 18:14
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 01:18
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 01:20
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 01:44
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 01:44
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 02:03
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 02:33
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 02:35
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 02:58
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 07:42
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 08:19
"799.00,749.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 10:43
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 11:16
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 12:01
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 12:33
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 12:38
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 12:38
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 12:40
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 13:03
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 13:30
"699.00,649.00",,b8d1710db82f66126ca3f540f2ad2f08,17-07-2020 00:00,17-07-2020 13:50
"800.00,750.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,14-07-2020 09:32
"800.00,750.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,14-07-2020 10:55
"800.00,750.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,14-07-2020 17:57
"800.00,750.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,14-07-2020 17:57
"800.00,750.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,14-07-2020 18:23
"750.00,700.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,15-07-2020 17:34
"750.00,700.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,15-07-2020 17:55
"750.00,700.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,15-07-2020 17:58
"750.00,700.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,15-07-2020 17:59
"750.00,700.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,15-07-2020 18:36
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 09:38
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 09:48
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 10:49
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 10:54
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 10:54
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 10:55
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 14:54
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 14:54
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 15:11
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 15:25
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 15:48
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 16:39
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 16:45
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 16:45
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 16:56
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 17:08
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 17:10
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,16-07-2020 17:12
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 02:01
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 06:05
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 06:08
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 06:08
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 06:15
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 06:17
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 09:07
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 09:07
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 09:09
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 09:38
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 09:38
"730.00,680.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 09:39
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 12:08
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 12:10
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 12:41
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 12:46
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 13:20
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 13:20
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 13:25
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 13:52
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 14:03
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 14:03
"650.00,630.00",,8a96c2026a520cfd595767af6e5974ef,17-07-2020 00:00,17-07-2020 14:09
,0,5fdbc1be84c32354f4f0ce12bc892d9b,17-07-2020 00:00,17-07-2020 11:32
,0,5fdbc1be84c32354f4f0ce12bc892d9b,17-07-2020 00:00,17-07-2020 13:22
